batch_idx,in_batch_idx,dice,iou,hausdorff
24,10,0.9231541752815247,0.8572761416435242,4.0
24,11,0.9241379499435425,0.8589743375778198,4.0
24,12,0.9254473447799683,0.8612396121025085,3.1622776601683795
24,13,0.9208270311355591,0.8532710075378418,4.123105625617661
24,14,0.9229968786239624,0.8570048213005066,3.1622776601683795
24,15,0.8149024248123169,0.6876247525215149,10.0
25,0,0.8312305808067322,0.7112014889717102,9.219544457292887
25,1,0.8732632994651794,0.7750375866889954,10.0
25,2,0.8849104642868042,0.7935779690742493,10.63014581273465
25,3,0.886786699295044,0.796600878238678,17.804493814764857
25,4,0.8978430032730103,0.8146235346794128,17.804493814764857
25,5,0.8940690755844116,0.8084311485290527,17.69180601295413
25,6,0.8847404718399048,0.7933045625686646,17.029386365926403
25,7,0.8903455138206482,0.8023627996444702,13.601470508735444
25,8,0.9039164781570435,0.8246784210205078,8.06225774829855
25,9,0.921807587146759,0.8549564480781555,7.0710678118654755
25,10,0.9257171750068665,0.8617070913314819,6.708203932499369
25,11,0.9293781518936157,0.8680732846260071,7.0710678118654755
25,12,0.9445942640304565,0.8950058221817017,5.656854249492381
25,13,0.9438919425010681,0.8937456607818604,8.0
25,14,0.9391453266143799,0.8852723836898804,36.124783736376884
25,15,0.9367766976356506,0.8810724020004272,9.848857801796104
26,0,0.9395166039466858,0.885932445526123,10.770329614269007
26,1,0.9361807107925415,0.8800185918807983,11.180339887498949
26,2,0.9295774698257446,0.8684210777282715,10.295630140987
26,3,0.9336130023002625,0.8754917979240417,9.0
26,4,0.9408145546913147,0.8882434964179993,6.708203932499369
26,5,0.9400887489318848,0.8869504332542419,6.0
26,6,0.9457041025161743,0.8970006704330444,6.4031242374328485
26,7,0.9415816068649292,0.8896118998527527,6.4031242374328485
26,8,0.9371272325515747,0.8816927671432495,7.0
26,9,0.9352933764457703,0.8784517049789429,6.708203932499369
26,10,0.9349306225776672,0.8778119683265686,7.280109889280518
26,11,0.9347158074378967,0.8774333000183105,7.615773105863909
26,12,0.9273772239685059,0.8645883798599243,7.810249675906654
26,13,0.9045687913894653,0.825765073299408,7.280109889280518
26,14,0.8960513472557068,0.8116784691810608,8.06225774829855
26,15,0.9016793370246887,0.8209618330001831,8.0
27,0,0.8951990604400635,0.8102808594703674,6.4031242374328485
27,1,0.907108724117279,0.8300082087516785,5.830951894845301
27,2,0.9075937867164612,0.8308207988739014,5.0990195135927845
27,3,0.9080333113670349,0.8315577507019043,5.0990195135927845
27,4,0.8927460312843323,0.8062703609466553,8.06225774829855
27,5,0.8786365985870361,0.7835431098937988,7.810249675906654
27,6,0.8350668549537659,0.7168367505073547,10.0
27,7,0.802760899066925,0.6705101132392883,24.596747752497688
27,8,0.7475410103797913,0.5968586206436157,26.68332812825267
27,9,0.7521968483924866,0.6028168797492981,26.92582403567252
27,10,0.7650349736213684,0.6194790601730347,34.0147027033899
27,11,0.8398972749710083,0.7239852547645569,34.92849839314596
27,12,0.8781779408454895,0.7828139662742615,35.77708763999664
27,13,0.849648118019104,0.7385984659194946,32.2490309931942
27,14,0.8032388687133789,0.6711772680282593,32.01562118716424
27,15,0.6539027690887451,0.48577681183815,37.8549864614954
28,0,0.4277108311653137,0.27203065156936646,61.1310068623117
28,1,0.5398772954940796,0.36974790692329407,69.05070600652827
28,2,0.30985918641090393,0.1833333522081375,62.96824596572466
28,3,0.9159836173057556,0.8449905514717102,8.94427190999916
28,4,0.9166945219039917,0.8462013602256775,7.615773105863909
28,5,0.9082940220832825,0.8319950699806213,11.045361017187261
28,6,0.8972212672233582,0.813600480556488,9.0
28,7,0.9081632494926453,0.8317757248878479,6.0
28,8,0.8981131911277771,0.8150684833526611,10.0
28,9,0.8722874522209167,0.7735015749931335,7.615773105863909
28,10,0.8193991780281067,0.6940527558326721,20.615528128088304
28,11,0.8045027852058411,0.6729441285133362,21.213203435596427
28,12,0.7925407886505127,0.6563706398010254,23.323807579381203
28,13,0.8275303840637207,0.7058011293411255,23.430749027719962
28,14,0.8260314464569092,0.7036231756210327,23.853720883753127
28,15,0.8007023930549622,0.6676427721977234,23.706539182259394
29,0,0.7868252396583557,0.6485671401023865,23.600847442411894
29,1,0.7678227424621582,0.6231430768966675,23.021728866442675
29,2,0.7931392788887024,0.657192051410675,21.0
29,3,0.8269720077514648,0.7049891352653503,21.633307652783937
29,4,0.8121117949485779,0.6836601495742798,19.697715603592208
29,5,0.8024691343307495,0.6701030731201172,12.083045973594572
29,6,0.8206572532653809,0.6958598494529724,7.280109889280518
29,7,0.8226270079612732,0.6986970901489258,6.082762530298219
29,8,0.7914893627166748,0.6549295783042908,8.06225774829855
29,9,0.8292078971862793,0.7082452178001404,15.297058540778355
29,10,0.8567454814910889,0.7493917346000671,14.317821063276353
29,11,0.795597493648529,0.6605744361877441,14.142135623730951
29,12,0.7400379776954651,0.5873494148254395,14.317821063276353
29,13,0.6182795763015747,0.4474708139896393,15.231546211727817
29,14,0.6171875,0.44632768630981445,13.0
29,15,0.5714285969734192,0.4000000059604645,47.01063709417264
30,0,0.3076923191547394,0.1818181872367859,72.18032973047436
30,1,0.21311476826667786,0.11926606297492981,80.75270893288967
30,2,2.915451879914599e-09,2.915451879914599e-09,80.11242100947892
30,3,0.27893173694610596,0.16206896305084229,80.11242100947892
30,4,0.8153846263885498,0.6883116960525513,5.0
30,5,0.9048543572425842,0.826241135597229,2.8284271247461903
30,6,0.9245901703834534,0.8597561120986938,6.082762530298219
30,7,0.9119318127632141,0.8381201028823853,5.385164807134504
30,8,0.9200491905212402,0.8519362211227417,4.0
30,9,0.9275675415992737,0.8649193644523621,4.123105625617661
30,10,0.9382957816123962,0.88376384973526,6.0
30,11,0.9094170331954956,0.8338815569877625,6.0
30,12,0.9218106865882874,0.8549618124961853,12.165525060596439
30,13,0.905576229095459,0.8274456262588501,12.0
30,14,0.9074074029922485,0.8305084705352783,13.038404810405298
30,15,0.8937197923660278,0.807860255241394,12.0
31,0,0.9052397012710571,0.8268839120864868,8.54400374531753
31,1,0.9169602394104004,0.8466542959213257,8.06225774829855
31,2,0.9366620182991028,0.8808695673942566,4.47213595499958
31,3,0.9440346956253052,0.8940016627311707,5.0
31,4,0.9276807904243469,0.8651162981987,11.313708498984761
31,5,0.9257188439369202,0.8617100119590759,11.40175425099138
31,6,0.9327731132507324,0.874015748500824,7.0
31,7,0.9291845560073853,0.8677354454994202,8.602325267042627
31,8,0.9378798007965088,0.8830260634422302,7.0
31,9,0.9364014267921448,0.8804086446762085,11.180339887498949
31,10,0.9126912951469421,0.8394039869308472,13.601470508735444
31,11,0.902336061000824,0.8220512866973877,14.422205101855956
31,12,0.9307031035423279,0.8703879117965698,4.0
31,13,0.9492719769477844,0.9034420847892761,2.23606797749979
31,14,0.9534568190574646,0.9110535383224487,2.23606797749979
31,15,0.960106372833252,0.9232736825942993,2.23606797749979
32,0,0.9605436325073242,0.9240826368331909,2.23606797749979
32,1,0.9599480628967285,0.9229808449745178,3.1622776601683795
32,2,0.9534683227539062,0.9110745191574097,5.385164807134504
32,3,0.952462911605835,0.9092402458190918,5.0
32,4,0.9445523023605347,0.8949304819107056,5.830951894845301
32,5,0.9495652318000793,0.9039735198020935,7.280109889280518
32,6,0.9509500861167908,0.9064869284629822,7.615773105863909
32,7,0.95287024974823,0.9099829196929932,5.0
32,8,0.9514959454536438,0.907479465007782,6.708203932499369
32,9,0.9578754305839539,0.9191564321517944,6.324555320336759
32,10,0.9522278308868408,0.9088119268417358,6.708203932499369
32,11,0.9593873023986816,0.9219446778297424,3.1622776601683795
32,12,0.9598338007926941,0.9227696657180786,3.0
32,13,0.9597018361091614,0.9225257635116577,2.8284271247461903
32,14,0.9568720459938049,0.9173102974891663,6.082762530298219
32,15,0.9607558250427246,0.9244755506515503,5.385164807134504
33,0,0.9640216827392578,0.9305423498153687,2.23606797749979
33,1,0.9655519127845764,0.9333981275558472,3.0
33,2,0.9644879102706909,0.9314115047454834,3.605551275463989
33,3,0.9566825032234192,0.9169620275497437,2.8284271247461903
33,4,0.9579287767410278,0.9192546606063843,2.0
33,5,0.9543315768241882,0.9126521944999695,2.23606797749979
33,6,0.9452565312385559,0.896195650100708,2.8284271247461903
33,7,0.9419509172439575,0.8902714848518372,2.8284271247461903
33,8,0.9406940340995789,0.8880285620689392,3.605551275463989
33,9,0.9279187917709351,0.8655303120613098,4.0
33,10,0.9368270039558411,0.8811613917350769,2.23606797749979
33,11,0.9235520958900452,0.8579626679420471,3.0
33,12,0.9391666650772095,0.8853102922439575,3.1622776601683795
33,13,0.9388816356658936,0.8848039507865906,2.23606797749979
33,14,0.9553326964378357,0.9144851565361023,3.605551275463989
33,15,0.9493131041526794,0.9035167098045349,2.0
34,0,0.9421820044517517,0.8906844258308411,2.0
34,1,0.938072144985199,0.883367121219635,5.0
34,2,0.9464185237884521,0.8982869386672974,3.605551275463989
34,3,0.9378109574317932,0.8829039931297302,2.23606797749979
34,4,0.9171270728111267,0.8469387888908386,2.23606797749979
34,5,0.8939873576164246,0.8082975745201111,4.242640687119285
34,6,0.9116541147232056,0.8376511335372925,7.211102550927978
34,7,0.9170212745666504,0.8467583656311035,4.0
34,8,0.8603491187095642,0.754923403263092,5.0
34,9,0.8463855385780334,0.7336814403533936,2.23606797749979
34,10,0.8543307185173035,0.7457044720649719,3.605551275463989
34,11,0.8021978139877319,0.6697247624397278,2.23606797749979
34,12,0.7131147384643555,0.5541401505470276,3.0
34,13,0.7118644118309021,0.5526315569877625,6.0
34,14,0.5066666603088379,0.3392857611179352,3.1622776601683795
